,Total CFU,HI,Type,ContType,Mass
12,303.0,13.0,Harvest,Point Source,6 Tomatoes
13,308.0,13.0,Harvest,Point Source,6 Tomatoes
14,322.0,13.0,Harvest,Point Source,6 Tomatoes
15,256.0,13.0,Harvest,Point Source,6 Tomatoes
16,193.0,13.0,Harvest,Point Source,6 Tomatoes
17,82.0,13.0,Harvest,Point Source,6 Tomatoes
18,167.0,13.0,Harvest,Point Source,6 Tomatoes
19,81.0,13.0,Harvest,Point Source,6 Tomatoes
20,203.0,13.0,Harvest,Point Source,6 Tomatoes
21,716.0,13.0,Harvest,Point Source,6 Tomatoes
22,811.0,13.0,Harvest,Point Source,6 Tomatoes
23,115.0,13.0,Harvest,Point Source,6 Tomatoes
24,1769.0,13.0,Harvest,Point Source,6 Tomatoes
25,56.0,13.0,Harvest,Point Source,6 Tomatoes
26,72.0,13.0,Harvest,Point Source,6 Tomatoes
27,85.0,13.0,Harvest,Point Source,6 Tomatoes
28,303.0,13.0,Harvest,Point Source,6 Tomatoes
29,663.0,13.0,Harvest,Point Source,6 Tomatoes
30,893.0,13.0,Harvest,Point Source,6 Tomatoes
31,130.0,13.0,Harvest,Point Source,6 Tomatoes
32,323.0,13.0,Harvest,Point Source,6 Tomatoes
33,1227.0,13.0,Harvest,Point Source,6 Tomatoes
34,230.0,13.0,Harvest,Point Source,6 Tomatoes
35,290.0,13.0,Harvest,Point Source,6 Tomatoes
36,23.0,13.0,Harvest,Point Source,6 Tomatoes
37,594.0,13.0,Harvest,Point Source,6 Tomatoes
38,230.0,13.0,Harvest,Point Source,6 Tomatoes
39,0.0,13.0,Harvest,Point Source,6 Tomatoes
40,220.0,13.0,Harvest,Point Source,6 Tomatoes
41,130.0,13.0,Harvest,Point Source,6 Tomatoes
42,118.0,13.0,Harvest,Point Source,6 Tomatoes
43,713.0,13.0,Harvest,Point Source,6 Tomatoes
44,93.0,13.0,Harvest,Point Source,6 Tomatoes
45,40.0,13.0,Harvest,Point Source,6 Tomatoes
46,626.0,13.0,Harvest,Point Source,6 Tomatoes
47,1685.0,13.0,Harvest,Point Source,6 Tomatoes
48,229.0,13.0,Harvest,Point Source,6 Tomatoes
49,254.0,13.0,Harvest,Point Source,6 Tomatoes
0,187.0,14.0,Harvest,Point Source,6 Tomatoes
1,774.0,14.0,Harvest,Point Source,6 Tomatoes
2,781.0,14.0,Harvest,Point Source,6 Tomatoes
3,101.0,14.0,Harvest,Point Source,6 Tomatoes
4,1767.0,14.0,Harvest,Point Source,6 Tomatoes
5,74.0,14.0,Harvest,Point Source,6 Tomatoes
6,57.0,14.0,Harvest,Point Source,6 Tomatoes
7,72.0,14.0,Harvest,Point Source,6 Tomatoes
8,322.0,14.0,Harvest,Point Source,6 Tomatoes
9,632.0,14.0,Harvest,Point Source,6 Tomatoes
10,969.0,14.0,Harvest,Point Source,6 Tomatoes
11,111.0,14.0,Harvest,Point Source,6 Tomatoes
12,321.0,14.0,Harvest,Point Source,6 Tomatoes
13,1243.0,14.0,Harvest,Point Source,6 Tomatoes
14,201.0,14.0,Harvest,Point Source,6 Tomatoes
15,250.0,14.0,Harvest,Point Source,6 Tomatoes
16,21.0,14.0,Harvest,Point Source,6 Tomatoes
17,559.0,14.0,Harvest,Point Source,6 Tomatoes
18,260.0,14.0,Harvest,Point Source,6 Tomatoes
19,0.0,14.0,Harvest,Point Source,6 Tomatoes
20,234.0,14.0,Harvest,Point Source,6 Tomatoes
21,140.0,14.0,Harvest,Point Source,6 Tomatoes
22,109.0,14.0,Harvest,Point Source,6 Tomatoes
23,733.0,14.0,Harvest,Point Source,6 Tomatoes
24,88.0,14.0,Harvest,Point Source,6 Tomatoes
25,42.0,14.0,Harvest,Point Source,6 Tomatoes
26,599.0,14.0,Harvest,Point Source,6 Tomatoes
27,1749.0,14.0,Harvest,Point Source,6 Tomatoes
28,236.0,14.0,Harvest,Point Source,6 Tomatoes
29,236.0,14.0,Harvest,Point Source,6 Tomatoes
30,1569.0,14.0,Harvest,Point Source,6 Tomatoes
31,2156.0,14.0,Harvest,Point Source,6 Tomatoes
32,1170.0,14.0,Harvest,Point Source,6 Tomatoes
33,195.0,14.0,Harvest,Point Source,6 Tomatoes
34,718.0,14.0,Harvest,Point Source,6 Tomatoes
35,2354.0,14.0,Harvest,Point Source,6 Tomatoes
36,442.0,14.0,Harvest,Point Source,6 Tomatoes
37,677.0,14.0,Harvest,Point Source,6 Tomatoes
38,4447.0,14.0,Harvest,Point Source,6 Tomatoes
39,106.0,14.0,Harvest,Point Source,6 Tomatoes
40,2185.0,14.0,Harvest,Point Source,6 Tomatoes
41,161.0,14.0,Harvest,Point Source,6 Tomatoes
42,758.0,14.0,Harvest,Point Source,6 Tomatoes
43,1559.0,14.0,Harvest,Point Source,6 Tomatoes
44,217.0,14.0,Harvest,Point Source,6 Tomatoes
45,56.0,14.0,Harvest,Point Source,6 Tomatoes
46,314.0,14.0,Harvest,Point Source,6 Tomatoes
47,1306.0,14.0,Harvest,Point Source,6 Tomatoes
48,61.0,14.0,Harvest,Point Source,6 Tomatoes
49,3467.0,14.0,Harvest,Point Source,6 Tomatoes
0,212.0,15.0,Harvest,Point Source,6 Tomatoes
1,134.0,15.0,Harvest,Point Source,6 Tomatoes
2,98.0,15.0,Harvest,Point Source,6 Tomatoes
3,685.0,15.0,Harvest,Point Source,6 Tomatoes
4,99.0,15.0,Harvest,Point Source,6 Tomatoes
5,52.0,15.0,Harvest,Point Source,6 Tomatoes
6,539.0,15.0,Harvest,Point Source,6 Tomatoes
7,1673.0,15.0,Harvest,Point Source,6 Tomatoes
8,212.0,15.0,Harvest,Point Source,6 Tomatoes
9,277.0,15.0,Harvest,Point Source,6 Tomatoes
10,1673.0,15.0,Harvest,Point Source,6 Tomatoes
11,2237.0,15.0,Harvest,Point Source,6 Tomatoes
12,1088.0,15.0,Harvest,Point Source,6 Tomatoes
13,181.0,15.0,Harvest,Point Source,6 Tomatoes
14,734.0,15.0,Harvest,Point Source,6 Tomatoes
15,2292.0,15.0,Harvest,Point Source,6 Tomatoes
16,438.0,15.0,Harvest,Point Source,6 Tomatoes
17,683.0,15.0,Harvest,Point Source,6 Tomatoes
18,4565.0,15.0,Harvest,Point Source,6 Tomatoes
19,118.0,15.0,Harvest,Point Source,6 Tomatoes
20,2115.0,15.0,Harvest,Point Source,6 Tomatoes
21,181.0,15.0,Harvest,Point Source,6 Tomatoes
22,776.0,15.0,Harvest,Point Source,6 Tomatoes
23,1514.0,15.0,Harvest,Point Source,6 Tomatoes
24,225.0,15.0,Harvest,Point Source,6 Tomatoes
25,72.0,15.0,Harvest,Point Source,6 Tomatoes
26,343.0,15.0,Harvest,Point Source,6 Tomatoes
27,1231.0,15.0,Harvest,Point Source,6 Tomatoes
28,66.0,15.0,Harvest,Point Source,6 Tomatoes
29,3368.0,15.0,Harvest,Point Source,6 Tomatoes
30,1783.0,15.0,Harvest,Point Source,6 Tomatoes
31,340.0,15.0,Harvest,Point Source,6 Tomatoes
32,15.0,15.0,Harvest,Point Source,6 Tomatoes
33,59.0,15.0,Harvest,Point Source,6 Tomatoes
34,591.0,15.0,Harvest,Point Source,6 Tomatoes
35,21.0,15.0,Harvest,Point Source,6 Tomatoes
36,36.0,15.0,Harvest,Point Source,6 Tomatoes
37,591.0,15.0,Harvest,Point Source,6 Tomatoes
38,79.0,15.0,Harvest,Point Source,6 Tomatoes
39,50.0,15.0,Harvest,Point Source,6 Tomatoes
40,330.0,15.0,Harvest,Point Source,6 Tomatoes
41,218.0,15.0,Harvest,Point Source,6 Tomatoes
42,305.0,15.0,Harvest,Point Source,6 Tomatoes
43,48.0,15.0,Harvest,Point Source,6 Tomatoes
44,1387.0,15.0,Harvest,Point Source,6 Tomatoes
45,36.0,15.0,Harvest,Point Source,6 Tomatoes
46,114.0,15.0,Harvest,Point Source,6 Tomatoes
47,426.0,15.0,Harvest,Point Source,6 Tomatoes
48,67.0,15.0,Harvest,Point Source,6 Tomatoes
49,836.0,15.0,Harvest,Point Source,6 Tomatoes
0,2236.0,16.0,Harvest,Point Source,6 Tomatoes
1,118.0,16.0,Harvest,Point Source,6 Tomatoes
2,756.0,16.0,Harvest,Point Source,6 Tomatoes
3,1576.0,16.0,Harvest,Point Source,6 Tomatoes
4,237.0,16.0,Harvest,Point Source,6 Tomatoes
5,53.0,16.0,Harvest,Point Source,6 Tomatoes
6,343.0,16.0,Harvest,Point Source,6 Tomatoes
7,1302.0,16.0,Harvest,Point Source,6 Tomatoes
8,71.0,16.0,Harvest,Point Source,6 Tomatoes
9,3373.0,16.0,Harvest,Point Source,6 Tomatoes
10,1807.0,16.0,Harvest,Point Source,6 Tomatoes
11,339.0,16.0,Harvest,Point Source,6 Tomatoes
12,34.0,16.0,Harvest,Point Source,6 Tomatoes
13,46.0,16.0,Harvest,Point Source,6 Tomatoes
14,583.0,16.0,Harvest,Point Source,6 Tomatoes
15,22.0,16.0,Harvest,Point Source,6 Tomatoes
16,44.0,16.0,Harvest,Point Source,6 Tomatoes
17,612.0,16.0,Harvest,Point Source,6 Tomatoes
18,79.0,16.0,Harvest,Point Source,6 Tomatoes
19,44.0,16.0,Harvest,Point Source,6 Tomatoes
20,367.0,16.0,Harvest,Point Source,6 Tomatoes
21,200.0,16.0,Harvest,Point Source,6 Tomatoes
22,342.0,16.0,Harvest,Point Source,6 Tomatoes
23,68.0,16.0,Harvest,Point Source,6 Tomatoes
24,1326.0,16.0,Harvest,Point Source,6 Tomatoes
25,46.0,16.0,Harvest,Point Source,6 Tomatoes
26,106.0,16.0,Harvest,Point Source,6 Tomatoes
27,378.0,16.0,Harvest,Point Source,6 Tomatoes
28,64.0,16.0,Harvest,Point Source,6 Tomatoes
29,885.0,16.0,Harvest,Point Source,6 Tomatoes
30,449.0,16.0,Harvest,Point Source,6 Tomatoes
31,204.0,16.0,Harvest,Point Source,6 Tomatoes
32,162.0,16.0,Harvest,Point Source,6 Tomatoes
33,260.0,16.0,Harvest,Point Source,6 Tomatoes
34,41.0,16.0,Harvest,Point Source,6 Tomatoes
35,158.0,16.0,Harvest,Point Source,6 Tomatoes
36,112.0,16.0,Harvest,Point Source,6 Tomatoes
37,1426.0,16.0,Harvest,Point Source,6 Tomatoes
38,343.0,16.0,Harvest,Point Source,6 Tomatoes
39,384.0,16.0,Harvest,Point Source,6 Tomatoes
40,114.0,16.0,Harvest,Point Source,6 Tomatoes
41,844.0,16.0,Harvest,Point Source,6 Tomatoes
42,240.0,16.0,Harvest,Point Source,6 Tomatoes
43,4.0,16.0,Harvest,Point Source,6 Tomatoes
44,432.0,16.0,Harvest,Point Source,6 Tomatoes
45,68.0,16.0,Harvest,Point Source,6 Tomatoes
46,1149.0,16.0,Harvest,Point Source,6 Tomatoes
47,180.0,16.0,Harvest,Point Source,6 Tomatoes
48,116.0,16.0,Harvest,Point Source,6 Tomatoes
49,508.0,16.0,Harvest,Point Source,6 Tomatoes
0,386.0,17.0,Harvest,Point Source,6 Tomatoes
1,191.0,17.0,Harvest,Point Source,6 Tomatoes
2,329.0,17.0,Harvest,Point Source,6 Tomatoes
3,61.0,17.0,Harvest,Point Source,6 Tomatoes
4,1395.0,17.0,Harvest,Point Source,6 Tomatoes
5,33.0,17.0,Harvest,Point Source,6 Tomatoes
6,106.0,17.0,Harvest,Point Source,6 Tomatoes
7,403.0,17.0,Harvest,Point Source,6 Tomatoes
8,53.0,17.0,Harvest,Point Source,6 Tomatoes
9,927.0,17.0,Harvest,Point Source,6 Tomatoes
10,457.0,17.0,Harvest,Point Source,6 Tomatoes
11,195.0,17.0,Harvest,Point Source,6 Tomatoes
12,168.0,17.0,Harvest,Point Source,6 Tomatoes
13,229.0,17.0,Harvest,Point Source,6 Tomatoes
14,27.0,17.0,Harvest,Point Source,6 Tomatoes
15,153.0,17.0,Harvest,Point Source,6 Tomatoes
16,119.0,17.0,Harvest,Point Source,6 Tomatoes
17,1477.0,17.0,Harvest,Point Source,6 Tomatoes
18,309.0,17.0,Harvest,Point Source,6 Tomatoes
19,381.0,17.0,Harvest,Point Source,6 Tomatoes
20,142.0,17.0,Harvest,Point Source,6 Tomatoes
21,855.0,17.0,Harvest,Point Source,6 Tomatoes
22,237.0,17.0,Harvest,Point Source,6 Tomatoes
23,19.0,17.0,Harvest,Point Source,6 Tomatoes
24,403.0,17.0,Harvest,Point Source,6 Tomatoes
25,53.0,17.0,Harvest,Point Source,6 Tomatoes
26,1096.0,17.0,Harvest,Point Source,6 Tomatoes
27,169.0,17.0,Harvest,Point Source,6 Tomatoes
28,101.0,17.0,Harvest,Point Source,6 Tomatoes
29,527.0,17.0,Harvest,Point Source,6 Tomatoes
30,149.0,17.0,Harvest,Point Source,6 Tomatoes
31,570.0,17.0,Harvest,Point Source,6 Tomatoes
32,95.0,17.0,Harvest,Point Source,6 Tomatoes
33,81.0,17.0,Harvest,Point Source,6 Tomatoes
34,571.0,17.0,Harvest,Point Source,6 Tomatoes
35,797.0,17.0,Harvest,Point Source,6 Tomatoes
36,120.0,17.0,Harvest,Point Source,6 Tomatoes
37,359.0,17.0,Harvest,Point Source,6 Tomatoes
38,387.0,17.0,Harvest,Point Source,6 Tomatoes
39,943.0,17.0,Harvest,Point Source,6 Tomatoes
40,57.0,17.0,Harvest,Point Source,6 Tomatoes
41,137.0,17.0,Harvest,Point Source,6 Tomatoes
42,232.0,17.0,Harvest,Point Source,6 Tomatoes
43,240.0,17.0,Harvest,Point Source,6 Tomatoes
44,65.0,17.0,Harvest,Point Source,6 Tomatoes
45,2781.0,17.0,Harvest,Point Source,6 Tomatoes
46,191.0,17.0,Harvest,Point Source,6 Tomatoes
47,286.0,17.0,Harvest,Point Source,6 Tomatoes
48,253.0,17.0,Harvest,Point Source,6 Tomatoes
49,97.0,17.0,Harvest,Point Source,6 Tomatoes
0,122.0,18.0,Harvest,Point Source,6 Tomatoes
1,845.0,18.0,Harvest,Point Source,6 Tomatoes
2,227.0,18.0,Harvest,Point Source,6 Tomatoes
3,13.0,18.0,Harvest,Point Source,6 Tomatoes
4,420.0,18.0,Harvest,Point Source,6 Tomatoes
5,64.0,18.0,Harvest,Point Source,6 Tomatoes
6,1033.0,18.0,Harvest,Point Source,6 Tomatoes
7,197.0,18.0,Harvest,Point Source,6 Tomatoes
8,109.0,18.0,Harvest,Point Source,6 Tomatoes
9,527.0,18.0,Harvest,Point Source,6 Tomatoes
10,197.0,18.0,Harvest,Point Source,6 Tomatoes
11,603.0,18.0,Harvest,Point Source,6 Tomatoes
12,93.0,18.0,Harvest,Point Source,6 Tomatoes
13,80.0,18.0,Harvest,Point Source,6 Tomatoes
14,549.0,18.0,Harvest,Point Source,6 Tomatoes
15,813.0,18.0,Harvest,Point Source,6 Tomatoes
16,125.0,18.0,Harvest,Point Source,6 Tomatoes
17,332.0,18.0,Harvest,Point Source,6 Tomatoes
18,402.0,18.0,Harvest,Point Source,6 Tomatoes
19,884.0,18.0,Harvest,Point Source,6 Tomatoes
20,55.0,18.0,Harvest,Point Source,6 Tomatoes
21,111.0,18.0,Harvest,Point Source,6 Tomatoes
22,260.0,18.0,Harvest,Point Source,6 Tomatoes
23,252.0,18.0,Harvest,Point Source,6 Tomatoes
24,52.0,18.0,Harvest,Point Source,6 Tomatoes
25,2766.0,18.0,Harvest,Point Source,6 Tomatoes
26,244.0,18.0,Harvest,Point Source,6 Tomatoes
27,274.0,18.0,Harvest,Point Source,6 Tomatoes
28,239.0,18.0,Harvest,Point Source,6 Tomatoes
29,63.0,18.0,Harvest,Point Source,6 Tomatoes
30,46.0,18.0,Harvest,Point Source,6 Tomatoes
31,9.0,18.0,Harvest,Point Source,6 Tomatoes
32,933.0,18.0,Harvest,Point Source,6 Tomatoes
33,579.0,18.0,Harvest,Point Source,6 Tomatoes
34,131.0,18.0,Harvest,Point Source,6 Tomatoes
35,1266.0,18.0,Harvest,Point Source,6 Tomatoes
36,206.0,18.0,Harvest,Point Source,6 Tomatoes
37,731.0,18.0,Harvest,Point Source,6 Tomatoes
38,178.0,18.0,Harvest,Point Source,6 Tomatoes
39,47.0,18.0,Harvest,Point Source,6 Tomatoes
40,177.0,18.0,Harvest,Point Source,6 Tomatoes
41,79.0,18.0,Harvest,Point Source,6 Tomatoes
42,1526.0,18.0,Harvest,Point Source,6 Tomatoes
43,31.0,18.0,Harvest,Point Source,6 Tomatoes
44,166.0,18.0,Harvest,Point Source,6 Tomatoes
45,1244.0,18.0,Harvest,Point Source,6 Tomatoes
46,307.0,18.0,Harvest,Point Source,6 Tomatoes
47,1952.0,18.0,Harvest,Point Source,6 Tomatoes
48,7.0,18.0,Harvest,Point Source,6 Tomatoes
49,89.0,18.0,Harvest,Point Source,6 Tomatoes
0,72.0,19.0,Harvest,Point Source,6 Tomatoes
1,118.0,19.0,Harvest,Point Source,6 Tomatoes
2,273.0,19.0,Harvest,Point Source,6 Tomatoes
3,235.0,19.0,Harvest,Point Source,6 Tomatoes
4,78.0,19.0,Harvest,Point Source,6 Tomatoes
5,2701.0,19.0,Harvest,Point Source,6 Tomatoes
6,218.0,19.0,Harvest,Point Source,6 Tomatoes
7,297.0,19.0,Harvest,Point Source,6 Tomatoes
8,227.0,19.0,Harvest,Point Source,6 Tomatoes
9,72.0,19.0,Harvest,Point Source,6 Tomatoes
10,76.0,19.0,Harvest,Point Source,6 Tomatoes
11,15.0,19.0,Harvest,Point Source,6 Tomatoes
12,953.0,19.0,Harvest,Point Source,6 Tomatoes
13,594.0,19.0,Harvest,Point Source,6 Tomatoes
14,173.0,19.0,Harvest,Point Source,6 Tomatoes
15,1299.0,19.0,Harvest,Point Source,6 Tomatoes
16,203.0,19.0,Harvest,Point Source,6 Tomatoes
17,711.0,19.0,Harvest,Point Source,6 Tomatoes
18,185.0,19.0,Harvest,Point Source,6 Tomatoes
19,47.0,19.0,Harvest,Point Source,6 Tomatoes
20,192.0,19.0,Harvest,Point Source,6 Tomatoes
21,79.0,19.0,Harvest,Point Source,6 Tomatoes
22,1510.0,19.0,Harvest,Point Source,6 Tomatoes
23,34.0,19.0,Harvest,Point Source,6 Tomatoes
24,168.0,19.0,Harvest,Point Source,6 Tomatoes
25,1228.0,19.0,Harvest,Point Source,6 Tomatoes
26,268.0,19.0,Harvest,Point Source,6 Tomatoes
27,2002.0,19.0,Harvest,Point Source,6 Tomatoes
28,9.0,19.0,Harvest,Point Source,6 Tomatoes
29,105.0,19.0,Harvest,Point Source,6 Tomatoes
30,141.0,19.0,Harvest,Point Source,6 Tomatoes
31,328.0,19.0,Harvest,Point Source,6 Tomatoes
32,422.0,19.0,Harvest,Point Source,6 Tomatoes
33,261.0,19.0,Harvest,Point Source,6 Tomatoes
34,148.0,19.0,Harvest,Point Source,6 Tomatoes
35,30.0,19.0,Harvest,Point Source,6 Tomatoes
36,150.0,19.0,Harvest,Point Source,6 Tomatoes
37,81.0,19.0,Harvest,Point Source,6 Tomatoes
38,106.0,19.0,Harvest,Point Source,6 Tomatoes
39,98.0,19.0,Harvest,Point Source,6 Tomatoes
40,56.0,19.0,Harvest,Point Source,6 Tomatoes
41,311.0,19.0,Harvest,Point Source,6 Tomatoes
42,55.0,19.0,Harvest,Point Source,6 Tomatoes
43,159.0,19.0,Harvest,Point Source,6 Tomatoes
44,279.0,19.0,Harvest,Point Source,6 Tomatoes
45,348.0,19.0,Harvest,Point Source,6 Tomatoes
46,975.0,19.0,Harvest,Point Source,6 Tomatoes
47,175.0,19.0,Harvest,Point Source,6 Tomatoes
48,1254.0,19.0,Harvest,Point Source,6 Tomatoes
49,1353.0,19.0,Harvest,Point Source,6 Tomatoes
0,190.0,20.0,Harvest,Point Source,6 Tomatoes
1,74.0,20.0,Harvest,Point Source,6 Tomatoes
2,1499.0,20.0,Harvest,Point Source,6 Tomatoes
3,20.0,20.0,Harvest,Point Source,6 Tomatoes
4,162.0,20.0,Harvest,Point Source,6 Tomatoes
5,1132.0,20.0,Harvest,Point Source,6 Tomatoes
6,251.0,20.0,Harvest,Point Source,6 Tomatoes
7,1973.0,20.0,Harvest,Point Source,6 Tomatoes
8,13.0,20.0,Harvest,Point Source,6 Tomatoes
9,101.0,20.0,Harvest,Point Source,6 Tomatoes
10,142.0,20.0,Harvest,Point Source,6 Tomatoes
11,334.0,20.0,Harvest,Point Source,6 Tomatoes
12,425.0,20.0,Harvest,Point Source,6 Tomatoes
13,256.0,20.0,Harvest,Point Source,6 Tomatoes
14,174.0,20.0,Harvest,Point Source,6 Tomatoes
15,29.0,20.0,Harvest,Point Source,6 Tomatoes
16,159.0,20.0,Harvest,Point Source,6 Tomatoes
17,66.0,20.0,Harvest,Point Source,6 Tomatoes
18,101.0,20.0,Harvest,Point Source,6 Tomatoes
19,113.0,20.0,Harvest,Point Source,6 Tomatoes
20,55.0,20.0,Harvest,Point Source,6 Tomatoes
21,315.0,20.0,Harvest,Point Source,6 Tomatoes
22,45.0,20.0,Harvest,Point Source,6 Tomatoes
23,125.0,20.0,Harvest,Point Source,6 Tomatoes
24,275.0,20.0,Harvest,Point Source,6 Tomatoes
25,310.0,20.0,Harvest,Point Source,6 Tomatoes
26,941.0,20.0,Harvest,Point Source,6 Tomatoes
27,181.0,20.0,Harvest,Point Source,6 Tomatoes
28,1236.0,20.0,Harvest,Point Source,6 Tomatoes
29,1361.0,20.0,Harvest,Point Source,6 Tomatoes
30,90.0,20.0,Harvest,Point Source,6 Tomatoes
31,72.0,20.0,Harvest,Point Source,6 Tomatoes
32,189.0,20.0,Harvest,Point Source,6 Tomatoes
33,77.0,20.0,Harvest,Point Source,6 Tomatoes
34,54.0,20.0,Harvest,Point Source,6 Tomatoes
35,2015.0,20.0,Harvest,Point Source,6 Tomatoes
36,110.0,20.0,Harvest,Point Source,6 Tomatoes
37,421.0,20.0,Harvest,Point Source,6 Tomatoes
38,46.0,20.0,Harvest,Point Source,6 Tomatoes
39,123.0,20.0,Harvest,Point Source,6 Tomatoes
40,701.0,20.0,Harvest,Point Source,6 Tomatoes
41,2259.0,20.0,Harvest,Point Source,6 Tomatoes
42,830.0,20.0,Harvest,Point Source,6 Tomatoes
43,72.0,20.0,Harvest,Point Source,6 Tomatoes
44,259.0,20.0,Harvest,Point Source,6 Tomatoes
45,90.0,20.0,Harvest,Point Source,6 Tomatoes
46,1735.0,20.0,Harvest,Point Source,6 Tomatoes
47,663.0,20.0,Harvest,Point Source,6 Tomatoes
48,145.0,20.0,Harvest,Point Source,6 Tomatoes
49,50.0,20.0,Harvest,Point Source,6 Tomatoes
0,64.0,21.0,Harvest,Point Source,6 Tomatoes
1,294.0,21.0,Harvest,Point Source,6 Tomatoes
2,50.0,21.0,Harvest,Point Source,6 Tomatoes
3,162.0,21.0,Harvest,Point Source,6 Tomatoes
4,282.0,21.0,Harvest,Point Source,6 Tomatoes
5,308.0,21.0,Harvest,Point Source,6 Tomatoes
6,961.0,21.0,Harvest,Point Source,6 Tomatoes
7,187.0,21.0,Harvest,Point Source,6 Tomatoes
8,1310.0,21.0,Harvest,Point Source,6 Tomatoes
9,1316.0,21.0,Harvest,Point Source,6 Tomatoes
10,80.0,21.0,Harvest,Point Source,6 Tomatoes
11,57.0,21.0,Harvest,Point Source,6 Tomatoes
12,188.0,21.0,Harvest,Point Source,6 Tomatoes
13,74.0,21.0,Harvest,Point Source,6 Tomatoes
14,75.0,21.0,Harvest,Point Source,6 Tomatoes
15,2017.0,21.0,Harvest,Point Source,6 Tomatoes
16,141.0,21.0,Harvest,Point Source,6 Tomatoes
17,423.0,21.0,Harvest,Point Source,6 Tomatoes
18,46.0,21.0,Harvest,Point Source,6 Tomatoes
19,124.0,21.0,Harvest,Point Source,6 Tomatoes
20,630.0,21.0,Harvest,Point Source,6 Tomatoes
21,2213.0,21.0,Harvest,Point Source,6 Tomatoes
22,861.0,21.0,Harvest,Point Source,6 Tomatoes
23,80.0,21.0,Harvest,Point Source,6 Tomatoes
24,276.0,21.0,Harvest,Point Source,6 Tomatoes
25,101.0,21.0,Harvest,Point Source,6 Tomatoes
26,1770.0,21.0,Harvest,Point Source,6 Tomatoes
27,627.0,21.0,Harvest,Point Source,6 Tomatoes
28,135.0,21.0,Harvest,Point Source,6 Tomatoes
29,64.0,21.0,Harvest,Point Source,6 Tomatoes
30,116.0,21.0,Harvest,Point Source,6 Tomatoes
31,130.0,21.0,Harvest,Point Source,6 Tomatoes
32,1974.0,21.0,Harvest,Point Source,6 Tomatoes
33,406.0,21.0,Harvest,Point Source,6 Tomatoes
34,1110.0,21.0,Harvest,Point Source,6 Tomatoes
35,365.0,21.0,Harvest,Point Source,6 Tomatoes
36,80.0,21.0,Harvest,Point Source,6 Tomatoes
37,101.0,21.0,Harvest,Point Source,6 Tomatoes
38,586.0,21.0,Harvest,Point Source,6 Tomatoes
39,28.0,21.0,Harvest,Point Source,6 Tomatoes
40,125.0,21.0,Harvest,Point Source,6 Tomatoes
41,62.0,21.0,Harvest,Point Source,6 Tomatoes
42,29.0,21.0,Harvest,Point Source,6 Tomatoes
43,95.0,21.0,Harvest,Point Source,6 Tomatoes
44,1628.0,21.0,Harvest,Point Source,6 Tomatoes
45,939.0,21.0,Harvest,Point Source,6 Tomatoes
46,882.0,21.0,Harvest,Point Source,6 Tomatoes
47,288.0,21.0,Harvest,Point Source,6 Tomatoes
48,276.0,21.0,Harvest,Point Source,6 Tomatoes
49,129.0,21.0,Harvest,Point Source,6 Tomatoes
0,665.0,22.0,Harvest,Point Source,6 Tomatoes
1,2191.0,22.0,Harvest,Point Source,6 Tomatoes
2,855.0,22.0,Harvest,Point Source,6 Tomatoes
3,67.0,22.0,Harvest,Point Source,6 Tomatoes
4,253.0,22.0,Harvest,Point Source,6 Tomatoes
5,84.0,22.0,Harvest,Point Source,6 Tomatoes
6,1795.0,22.0,Harvest,Point Source,6 Tomatoes
7,637.0,22.0,Harvest,Point Source,6 Tomatoes
8,140.0,22.0,Harvest,Point Source,6 Tomatoes
9,69.0,22.0,Harvest,Point Source,6 Tomatoes
10,135.0,22.0,Harvest,Point Source,6 Tomatoes
11,142.0,22.0,Harvest,Point Source,6 Tomatoes
12,2116.0,22.0,Harvest,Point Source,6 Tomatoes
13,401.0,22.0,Harvest,Point Source,6 Tomatoes
14,1082.0,22.0,Harvest,Point Source,6 Tomatoes
15,381.0,22.0,Harvest,Point Source,6 Tomatoes
16,87.0,22.0,Harvest,Point Source,6 Tomatoes
17,95.0,22.0,Harvest,Point Source,6 Tomatoes
18,623.0,22.0,Harvest,Point Source,6 Tomatoes
19,30.0,22.0,Harvest,Point Source,6 Tomatoes
20,120.0,22.0,Harvest,Point Source,6 Tomatoes
21,73.0,22.0,Harvest,Point Source,6 Tomatoes
22,24.0,22.0,Harvest,Point Source,6 Tomatoes
23,82.0,22.0,Harvest,Point Source,6 Tomatoes
24,1684.0,22.0,Harvest,Point Source,6 Tomatoes
25,987.0,22.0,Harvest,Point Source,6 Tomatoes
26,857.0,22.0,Harvest,Point Source,6 Tomatoes
27,294.0,22.0,Harvest,Point Source,6 Tomatoes
28,265.0,22.0,Harvest,Point Source,6 Tomatoes
29,156.0,22.0,Harvest,Point Source,6 Tomatoes
30,927.0,22.0,Harvest,Point Source,6 Tomatoes
31,788.0,22.0,Harvest,Point Source,6 Tomatoes
32,517.0,22.0,Harvest,Point Source,6 Tomatoes
33,312.0,22.0,Harvest,Point Source,6 Tomatoes
34,285.0,22.0,Harvest,Point Source,6 Tomatoes
35,1455.0,22.0,Harvest,Point Source,6 Tomatoes
36,75.0,22.0,Harvest,Point Source,6 Tomatoes
37,42.0,22.0,Harvest,Point Source,6 Tomatoes
38,40.0,22.0,Harvest,Point Source,6 Tomatoes
39,4921.0,22.0,Harvest,Point Source,6 Tomatoes
40,31.0,22.0,Harvest,Point Source,6 Tomatoes
